"Source","Traget","Year"
146234,146249,2004
391152,106118,2004
391152,391147,2004
391152,106120,2004
391152,106121,2004
391152,106122,2004
391152,144577,2004
391152,47697,2004
391152,47697,2004
391152,147396,2004
391152,147396,2004
391152,106115,2004
391152,23725,2004
391152,145084,2004
391152,147397,2004
391152,106131,2004
391152,23724,2004
391152,106133,2004
391152,146245,2004
391152,146247,2004
391152,146249,2004
106118,391147,2004
106118,106120,2004
106118,106121,2004
106118,106122,2004
106118,144577,2004
106118,47697,2004
106118,47697,2004
106118,147396,2004
106118,147396,2004
106118,106115,2004
106118,23725,2004
106118,145084,2004
106118,147397,2004
106118,106131,2004
106118,23724,2004
106118,106133,2004
106118,146245,2004
106118,146247,2004
106118,146249,2004
391147,106120,2004
391147,106121,2004
391147,106122,2004
391147,144577,2004
391147,47697,2004
391147,47697,2004
391147,147396,2004
391147,147396,2004
391147,106115,2004
391147,23725,2004
391147,145084,2004
391147,147397,2004
391147,106131,2004
391147,23724,2004
391147,106133,2004
391147,146245,2004
391147,146247,2004
391147,146249,2004
106120,106121,2004
106120,106122,2004
106120,144577,2004
106120,47697,2004
106120,47697,2004
106120,147396,2004
106120,147396,2004
106120,106115,2004
106120,23725,2004
106120,145084,2004
106120,147397,2004
106120,106131,2004
106120,23724,2004
106120,106133,2004
106120,146245,2004
106120,146247,2004
106120,146249,2004
106121,106122,2004
106121,144577,2004
106121,47697,2004
106121,47697,2004
106121,147396,2004
106121,147396,2004
106121,106115,2004
106121,23725,2004
106121,145084,2004
106121,147397,2004
106121,106131,2004
106121,23724,2004
106121,106133,2004
106121,146245,2004
106121,146247,2004
106121,146249,2004
106122,144577,2004
106122,47697,2004
106122,47697,2004
106122,147396,2004
106122,147396,2004
106122,106115,2004
106122,23725,2004
106122,145084,2004
106122,147397,2004
106122,106131,2004
106122,23724,2004
106122,106133,2004
106122,146245,2004
106122,146247,2004
106122,146249,2004
144577,47697,2004
144577,47697,2004
144577,147396,2004
144577,147396,2004
144577,106115,2004
144577,23725,2004
144577,145084,2004
144577,147397,2004
144577,106131,2004
144577,23724,2004
144577,106133,2004
144577,146245,2004
144577,146247,2004
144577,146249,2004
47697,47697,2004
47697,147396,2004
47697,147396,2004
47697,106115,2004
47697,23725,2004
47697,145084,2004
47697,147397,2004
47697,106131,2004
47697,23724,2004
47697,106133,2004
47697,146245,2004
47697,146247,2004
47697,146249,2004
47697,147396,2004
47697,147396,2004
47697,106115,2004
47697,23725,2004
47697,145084,2004
47697,147397,2004
47697,106131,2004
47697,23724,2004
47697,106133,2004
47697,146245,2004
47697,146247,2004
47697,146249,2004
147396,147396,2004
147396,106115,2004
147396,23725,2004
147396,145084,2004
147396,147397,2004
147396,106131,2004
147396,23724,2004
147396,106133,2004
147396,146245,2004
147396,146247,2004
147396,146249,2004
147396,106115,2004
147396,23725,2004
147396,145084,2004
147396,147397,2004
147396,106131,2004
147396,23724,2004
147396,106133,2004
147396,146245,2004
147396,146247,2004
147396,146249,2004
106115,23725,2004
106115,145084,2004
106115,147397,2004
106115,106131,2004
106115,23724,2004
106115,106133,2004
106115,146245,2004
106115,146247,2004
106115,146249,2004
23725,145084,2004
23725,147397,2004
23725,106131,2004
23725,23724,2004
23725,106133,2004
23725,146245,2004
23725,146247,2004
23725,146249,2004
145084,147397,2004
145084,106131,2004
145084,23724,2004
145084,106133,2004
145084,146245,2004
145084,146247,2004
145084,146249,2004
147397,106131,2004
147397,23724,2004
147397,106133,2004
147397,146245,2004
147397,146247,2004
147397,146249,2004
106131,23724,2004
106131,106133,2004
106131,146245,2004
106131,146247,2004
106131,146249,2004
23724,106133,2004
23724,146245,2004
23724,146247,2004
23724,146249,2004
106133,146245,2004
106133,146247,2004
106133,146249,2004
146245,146247,2004
146245,146249,2004
146247,146249,2004
370469,394408,2009
370469,366419,2009
370469,370469,2009
370469,366419,2009
370469,370469,2009
370469,401867,2009
370469,210813,2009
370469,401871,2009
370469,401868,2009
370469,210813,2009
370469,401870,2009
370469,398765,2009
370469,401869,2009
370469,401872,2009
370469,401873,2009
370469,280593,2009
370469,183046,2009
370469,41196,2009
370469,41196,2009
394408,366419,2009
394408,370469,2009
394408,366419,2009
394408,370469,2009
394408,401867,2009
394408,210813,2009
394408,401871,2009
394408,401868,2009
394408,210813,2009
394408,401870,2009
394408,398765,2009
394408,401869,2009
394408,401872,2009
394408,401873,2009
394408,280593,2009
394408,183046,2009
394408,41196,2009
394408,41196,2009
366419,370469,2009
366419,366419,2009
366419,370469,2009
366419,401867,2009
366419,210813,2009
366419,401871,2009
366419,401868,2009
366419,210813,2009
366419,401870,2009
366419,398765,2009
366419,401869,2009
366419,401872,2009
366419,401873,2009
366419,280593,2009
366419,183046,2009
366419,41196,2009
366419,41196,2009
370469,366419,2009
370469,370469,2009
370469,401867,2009
370469,210813,2009
370469,401871,2009
370469,401868,2009
370469,210813,2009
370469,401870,2009
370469,398765,2009
370469,401869,2009
370469,401872,2009
370469,401873,2009
370469,280593,2009
370469,183046,2009
370469,41196,2009
370469,41196,2009
366419,370469,2009
366419,401867,2009
366419,210813,2009
366419,401871,2009
366419,401868,2009
366419,210813,2009
366419,401870,2009
366419,398765,2009
366419,401869,2009
366419,401872,2009
366419,401873,2009
366419,280593,2009
366419,183046,2009
366419,41196,2009
366419,41196,2009
370469,401867,2009
370469,210813,2009
370469,401871,2009
370469,401868,2009
370469,210813,2009
370469,401870,2009
370469,398765,2009
370469,401869,2009
370469,401872,2009
370469,401873,2009
370469,280593,2009
370469,183046,2009
370469,41196,2009
370469,41196,2009
401867,210813,2009
401867,401871,2009
401867,401868,2009
401867,210813,2009
401867,401870,2009
401867,398765,2009
401867,401869,2009
401867,401872,2009
401867,401873,2009
401867,280593,2009
401867,183046,2009
401867,41196,2009
401867,41196,2009
210813,401871,2009
210813,401868,2009
210813,210813,2009
210813,401870,2009
210813,398765,2009
210813,401869,2009
210813,401872,2009
210813,401873,2009
210813,280593,2009
210813,183046,2009
210813,41196,2009
210813,41196,2009
401871,401868,2009
401871,210813,2009
401871,401870,2009
401871,398765,2009
401871,401869,2009
401871,401872,2009
401871,401873,2009
401871,280593,2009
401871,183046,2009
401871,41196,2009
401871,41196,2009
401868,210813,2009
401868,401870,2009
401868,398765,2009
401868,401869,2009
401868,401872,2009
401868,401873,2009
401868,280593,2009
401868,183046,2009
401868,41196,2009
401868,41196,2009
210813,401870,2009
210813,398765,2009
210813,401869,2009
210813,401872,2009
210813,401873,2009
210813,280593,2009
210813,183046,2009
210813,41196,2009
210813,41196,2009
401870,398765,2009
401870,401869,2009
401870,401872,2009
401870,401873,2009
401870,280593,2009
401870,183046,2009
401870,41196,2009
401870,41196,2009
398765,401869,2009
398765,401872,2009
398765,401873,2009
398765,280593,2009
398765,183046,2009
398765,41196,2009
398765,41196,2009
401869,401872,2009
401869,401873,2009
401869,280593,2009
401869,183046,2009
401869,41196,2009
401869,41196,2009
401872,401873,2009
401872,280593,2009
401872,183046,2009
401872,41196,2009
401872,41196,2009
401873,280593,2009
401873,183046,2009
401873,41196,2009
401873,41196,2009
280593,183046,2009
280593,41196,2009
280593,41196,2009
183046,41196,2009
183046,41196,2009
41196,41196,2009
394408,401289,2006
394408,401290,2006
394408,401291,2006
394408,401290,2006
394408,401291,2006
394408,401292,2006
394408,401293,2006
394408,401294,2006
394408,31998,2006
394408,267218,2006
394408,267220,2006
394408,159053,2006
394408,232979,2006
394408,32139,2006
394408,104917,2006
394408,104738,2006
394408,137737,2006
394408,258965,2006
394408,267221,2006
394408,267222,2006
394408,267223,2006
401289,401290,2006
401289,401291,2006
401289,401290,2006
401289,401291,2006
401289,401292,2006
401289,401293,2006
401289,401294,2006
401289,31998,2006
401289,267218,2006
401289,267220,2006
401289,159053,2006
401289,232979,2006
401289,32139,2006
401289,104917,2006
401289,104738,2006
401289,137737,2006
401289,258965,2006
401289,267221,2006
401289,267222,2006
401289,267223,2006
401290,401291,2006
401290,401290,2006
401290,401291,2006
401290,401292,2006
401290,401293,2006
401290,401294,2006
401290,31998,2006
401290,267218,2006
401290,267220,2006
401290,159053,2006
401290,232979,2006
401290,32139,2006
401290,104917,2006
401290,104738,2006
401290,137737,2006
401290,258965,2006
401290,267221,2006
401290,267222,2006
401290,267223,2006
401291,401290,2006
401291,401291,2006
401291,401292,2006
401291,401293,2006
401291,401294,2006
401291,31998,2006
401291,267218,2006
401291,267220,2006
401291,159053,2006
401291,232979,2006
401291,32139,2006
401291,104917,2006
401291,104738,2006
401291,137737,2006
401291,258965,2006
401291,267221,2006
401291,267222,2006
401291,267223,2006
401290,401291,2006
401290,401292,2006
401290,401293,2006
401290,401294,2006
401290,31998,2006
401290,267218,2006
401290,267220,2006
401290,159053,2006
401290,232979,2006
401290,32139,2006
401290,104917,2006
401290,104738,2006
401290,137737,2006
401290,258965,2006
401290,267221,2006
401290,267222,2006
401290,267223,2006
401291,401292,2006
401291,401293,2006
401291,401294,2006
401291,31998,2006
401291,267218,2006
401291,267220,2006
401291,159053,2006
401291,232979,2006
401291,32139,2006
401291,104917,2006
401291,104738,2006
401291,137737,2006
401291,258965,2006
401291,267221,2006
401291,267222,2006
401291,267223,2006
401292,401293,2006
401292,401294,2006
401292,31998,2006
401292,267218,2006
401292,267220,2006
401292,159053,2006
401292,232979,2006
401292,32139,2006
401292,104917,2006
401292,104738,2006
401292,137737,2006
401292,258965,2006
401292,267221,2006
401292,267222,2006
401292,267223,2006
401293,401294,2006
401293,31998,2006
401293,267218,2006
401293,267220,2006
401293,159053,2006
401293,232979,2006
401293,32139,2006
401293,104917,2006
401293,104738,2006
401293,137737,2006
401293,258965,2006
401293,267221,2006
401293,267222,2006
401293,267223,2006
401294,31998,2006
401294,267218,2006
401294,267220,2006
401294,159053,2006
401294,232979,2006
401294,32139,2006
401294,104917,2006
401294,104738,2006
401294,137737,2006
401294,258965,2006
401294,267221,2006
401294,267222,2006
401294,267223,2006
31998,267218,2006
31998,267220,2006
31998,159053,2006
31998,232979,2006
31998,32139,2006
31998,104917,2006
31998,104738,2006
31998,137737,2006
31998,258965,2006
31998,267221,2006
31998,267222,2006
31998,267223,2006
267218,267220,2006
267218,159053,2006
267218,232979,2006
267218,32139,2006
267218,104917,2006
267218,104738,2006
267218,137737,2006
267218,258965,2006
267218,267221,2006
267218,267222,2006
267218,267223,2006
267220,159053,2006
267220,232979,2006
267220,32139,2006
267220,104917,2006
267220,104738,2006
267220,137737,2006
267220,258965,2006
267220,267221,2006
267220,267222,2006
267220,267223,2006
159053,232979,2006
159053,32139,2006
159053,104917,2006
159053,104738,2006
159053,137737,2006
159053,258965,2006
159053,267221,2006
159053,267222,2006
159053,267223,2006
232979,32139,2006
232979,104917,2006
232979,104738,2006
232979,137737,2006
232979,258965,2006
232979,267221,2006
232979,267222,2006
232979,267223,2006
32139,104917,2006
32139,104738,2006
32139,137737,2006
32139,258965,2006
32139,267221,2006
32139,267222,2006
32139,267223,2006
104917,104738,2006
104917,137737,2006
104917,258965,2006
104917,267221,2006
104917,267222,2006
104917,267223,2006
104738,137737,2006
104738,258965,2006
104738,267221,2006
104738,267222,2006
104738,267223,2006
137737,258965,2006
137737,267221,2006
137737,267222,2006
137737,267223,2006
258965,267221,2006
258965,267222,2006
258965,267223,2006
267221,267222,2006
267221,267223,2006
267222,267223,2006
19680,52318,2002
19680,45959,2002
19680,52318,2002
19680,45959,2002
19680,44997,2002
19680,48606,2002
19680,69846,2002
19680,52318,2002
19680,37867,2002
19680,48598,2002
19680,125825,2002
19680,125826,2002
19680,259083,2002
19680,48608,2002
19680,48598,2002
19680,44997,2002
19680,125825,2002
19680,48606,2002
19680,256697,2002
19680,48606,2002
19680,256697,2002
19680,269091,2002
52318,45959,2002
52318,52318,2002
52318,45959,2002
52318,44997,2002
52318,48606,2002
52318,69846,2002
52318,52318,2002
52318,37867,2002
52318,48598,2002
52318,125825,2002
52318,125826,2002
52318,259083,2002
52318,48608,2002
52318,48598,2002
52318,44997,2002
52318,125825,2002
52318,48606,2002
52318,256697,2002
52318,48606,2002
52318,256697,2002
52318,269091,2002
45959,52318,2002
45959,45959,2002
45959,44997,2002
45959,48606,2002
45959,69846,2002
45959,52318,2002
45959,37867,2002
45959,48598,2002
45959,125825,2002
45959,125826,2002
45959,259083,2002
45959,48608,2002
45959,48598,2002
45959,44997,2002
45959,125825,2002
45959,48606,2002
45959,256697,2002
45959,48606,2002
45959,256697,2002
45959,269091,2002
52318,45959,2002
52318,44997,2002
52318,48606,2002
52318,69846,2002
52318,52318,2002
52318,37867,2002
52318,48598,2002
52318,125825,2002
52318,125826,2002
52318,259083,2002
52318,48608,2002
52318,48598,2002
52318,44997,2002
52318,125825,2002
52318,48606,2002
52318,256697,2002
52318,48606,2002
52318,256697,2002
52318,269091,2002
45959,44997,2002
45959,48606,2002
45959,69846,2002
45959,52318,2002
45959,37867,2002
45959,48598,2002
45959,125825,2002
45959,125826,2002
45959,259083,2002
45959,48608,2002
45959,48598,2002
45959,44997,2002
45959,125825,2002
45959,48606,2002
45959,256697,2002
45959,48606,2002
45959,256697,2002
45959,269091,2002
44997,48606,2002
44997,69846,2002
44997,52318,2002
44997,37867,2002
44997,48598,2002
44997,125825,2002
44997,125826,2002
44997,259083,2002
44997,48608,2002
44997,48598,2002
44997,44997,2002
44997,125825,2002
44997,48606,2002
44997,256697,2002
44997,48606,2002
44997,256697,2002
44997,269091,2002
48606,69846,2002
48606,52318,2002
48606,37867,2002
48606,48598,2002
48606,125825,2002
48606,125826,2002
48606,259083,2002
48606,48608,2002
48606,48598,2002
48606,44997,2002
48606,125825,2002
48606,48606,2002
48606,256697,2002
48606,48606,2002
48606,256697,2002
48606,269091,2002
69846,52318,2002
69846,37867,2002
69846,48598,2002
69846,125825,2002
69846,125826,2002
69846,259083,2002
69846,48608,2002
69846,48598,2002
69846,44997,2002
69846,125825,2002
69846,48606,2002
69846,256697,2002
69846,48606,2002
69846,256697,2002
69846,269091,2002
52318,37867,2002
52318,48598,2002
52318,125825,2002
52318,125826,2002
52318,259083,2002
52318,48608,2002
52318,48598,2002
52318,44997,2002
52318,125825,2002
52318,48606,2002
52318,256697,2002
52318,48606,2002
52318,256697,2002
52318,269091,2002
37867,48598,2002
37867,125825,2002
37867,125826,2002
37867,259083,2002
37867,48608,2002
37867,48598,2002
37867,44997,2002
37867,125825,2002
37867,48606,2002
37867,256697,2002
37867,48606,2002
37867,256697,2002
37867,269091,2002
48598,125825,2002
48598,125826,2002
48598,259083,2002
48598,48608,2002
48598,48598,2002
48598,44997,2002
48598,125825,2002
48598,48606,2002
48598,256697,2002
48598,48606,2002
48598,256697,2002
48598,269091,2002
125825,125826,2002
125825,259083,2002
125825,48608,2002
125825,48598,2002
125825,44997,2002
125825,125825,2002
125825,48606,2002
125825,256697,2002
125825,48606,2002
125825,256697,2002
125825,269091,2002
125826,259083,2002
125826,48608,2002
125826,48598,2002
125826,44997,2002
125826,125825,2002
125826,48606,2002
125826,256697,2002
125826,48606,2002
125826,256697,2002
125826,269091,2002
259083,48608,2002
259083,48598,2002
259083,44997,2002
259083,125825,2002
259083,48606,2002
259083,256697,2002
259083,48606,2002
259083,256697,2002
259083,269091,2002
48608,48598,2002
48608,44997,2002
48608,125825,2002
48608,48606,2002
48608,256697,2002
48608,48606,2002
